stats.LF75.csv:local_ep_2_2_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 22.241030, 494.663412, 22.241030, 22.241030
stats.LF80.csv:local_ep_0_0_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 23.251529, 540.633583, 23.251529, 23.251529
stats.LF80.csv:local_ep_1_0_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 20.681338, 427.717744, 20.681338, 20.681338
stats.LF80.csv:local_ep_2_0_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 23.171221, 536.905503, 23.171221, 23.171221
stats.LF80.csv:local_ep_0_1_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 21.268937, 452.367671, 21.268937, 21.268937
stats.LF80.csv:local_ep_1_1_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 18.718094, 350.367029, 18.718094, 18.718094
stats.LF80.csv:local_ep_2_1_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 21.035168, 442.478300, 21.035168, 21.035168
stats.LF80.csv:local_ep_0_2_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 23.698968, 561.641107, 23.698968, 23.698968
stats.LF80.csv:local_ep_1_2_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 21.012200, 441.512539, 21.012200, 21.012200
stats.LF80.csv:local_ep_2_2_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 23.213378, 538.860923, 23.213378, 23.213378
stats.LF85.csv:local_ep_0_0_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 24.648391, 607.543174, 24.648391, 24.648391
stats.LF85.csv:local_ep_1_0_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 21.871425, 478.359230, 21.871425, 21.871425
stats.LF85.csv:local_ep_2_0_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 24.760988, 613.106508, 24.760988, 24.760988
stats.LF85.csv:local_ep_0_1_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 22.414646, 502.416372, 22.414646, 22.414646
stats.LF85.csv:local_ep_1_1_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 19.632743, 385.444610, 19.632743, 19.632743
stats.LF85.csv:local_ep_2_1_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 22.355090, 499.750049, 22.355090, 22.355090
stats.LF85.csv:local_ep_0_2_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 24.839664, 617.008907, 24.839664, 24.839664
stats.LF85.csv:local_ep_1_2_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 21.810821, 475.711924, 21.810821, 21.810821
stats.LF85.csv:local_ep_2_2_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 24.463742, 598.474668, 24.463742, 24.463742
stats.LF90.csv:local_ep_0_0_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 26.506442, 702.591460, 26.506442, 26.506442
stats.LF90.csv:local_ep_1_0_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 23.377061, 546.486971, 23.377061, 23.377061
stats.LF90.csv:local_ep_2_0_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 26.597111, 707.406308, 26.597111, 26.597111
stats.LF90.csv:local_ep_0_1_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 24.244908, 587.815554, 24.244908, 24.244908
stats.LF90.csv:local_ep_1_1_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 21.137262, 446.783848, 21.137262, 21.137262
stats.LF90.csv:local_ep_2_1_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 24.090144, 580.335032, 24.090144, 24.090144
stats.LF90.csv:local_ep_0_2_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 26.808611, 718.701605, 26.808611, 26.808611
stats.LF90.csv:local_ep_1_2_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 23.392321, 547.200668, 23.392321, 23.392321
stats.LF90.csv:local_ep_2_2_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 26.230263, 688.026705, 26.230263, 26.230263
stats.LF95.csv:local_ep_0_0_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 30.071534, 904.297142, 30.071534, 30.071534
stats.LF95.csv:local_ep_1_0_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 26.712483, 713.556755, 26.712483, 26.712483
stats.LF95.csv:local_ep_2_0_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 30.192976, 911.615814, 30.192976, 30.192976
stats.LF95.csv:local_ep_0_1_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 27.827335, 774.360548, 27.827335, 27.827335
